course_id,lecture_id,lecture_index_global,lecture_title,lecture_duration,lecture_type,lecture_index_section,section_title,section_index
1754098,4545302,63,Standard Deviation,1 question,quiz,25,Statistics - Descriptive Statistics,15
1754098,10764424,88,Standard Deviation and Coefficient of Variation Exercise,00:03,lecture,26,Statistics - Descriptive Statistics,15
1754098,10764426,89,Covariance,03:23,lecture,27,Statistics - Descriptive Statistics,15
1754098,4545306,64,Covariance,1 question,quiz,28,Statistics - Descriptive Statistics,15
1754098,10764428,90,Covariance Exercise,00:03,lecture,29,Statistics - Descriptive Statistics,15
1754098,10764432,91,Correlation Coefficient,03:17,lecture,30,Statistics - Descriptive Statistics,15
1754098,4545308,65,Correlation,2 questions,quiz,31,Statistics - Descriptive Statistics,15
1754098,10764434,92,Correlation Coefficient Exercise,00:03,lecture,32,Statistics - Descriptive Statistics,15
1754098,10764436,93,Practical Example: Descriptive Statistics,16:15,lecture,1,Statistics - Practical Example: Descriptive Statistics,16
1754098,10764438,94,Practical Example: Descriptive Statistics Exercise,00:03,lecture,2,Statistics - Practical Example: Descriptive Statistics,16
1754098,10764446,95,Introduction,01:00,lecture,1,Statistics - Inferential Statistics Fundamentals,17
1754098,10764448,96,What is a Distribution,04:33,lecture,2,Statistics - Inferential Statistics Fundamentals,17
1754098,4450994,66,What is a Distribution,1 question,quiz,3,Statistics - Inferential Statistics Fundamentals,17
1754098,10764450,97,The Normal Distribution,03:54,lecture,4,Statistics - Inferential Statistics Fundamentals,17
1754098,4450996,67,The Normal Distribution,1 question,quiz,5,Statistics - Inferential Statistics Fundamentals,17
1754098,10764452,98,The Standard Normal Distribution,03:30,lecture,6,Statistics - Inferential Statistics Fundamentals,17
1754098,4545310,68,The Standard Normal Distribution,1 question,quiz,7,Statistics - Inferential Statistics Fundamentals,17
1754098,10764464,99,The Standard Normal Distribution Exercise,00:03,lecture,8,Statistics - Inferential Statistics Fundamentals,17
1754098,10764454,100,Central Limit Theorem,04:20,lecture,9,Statistics - Inferential Statistics Fundamentals,17
1754098,4450998,69,Central Limit Theorem,1 question,quiz,10,Statistics - Inferential Statistics Fundamentals,17
1754098,10764456,101,Standard error,01:27,lecture,11,Statistics - Inferential Statistics Fundamentals,17
1754098,4545312,70,Standard Error,1 question,quiz,12,Statistics - Inferential Statistics Fundamentals,17
1754098,10764458,102,Estimators and Estimates,03:07,lecture,13,Statistics - Inferential Statistics Fundamentals,17
1754098,4451000,71,Estimators and Estimates,1 question,quiz,14,Statistics - Inferential Statistics Fundamentals,17
1754098,10764472,103,What are Confidence Intervals?,02:41,lecture,1,Statistics - Inferential Statistics: Confidence Intervals,18
1754098,4451002,72,What are Confidence Intervals?,1 question,quiz,2,Statistics - Inferential Statistics: Confidence Intervals,18
1754098,10764476,104,Confidence Intervals; Population Variance Known; Z-score,08:01,lecture,3,Statistics - Inferential Statistics: Confidence Intervals,18
1754098,10764478,105,Confidence Intervals; Population Variance Known; Z-score; Exercise,00:03,lecture,4,Statistics - Inferential Statistics: Confidence Intervals,18
1754098,11725242,106,Confidence Interval Clarifications,04:38,lecture,5,Statistics - Inferential Statistics: Confidence Intervals,18
1754098,10764482,107,Student's T Distribution,03:22,lecture,6,Statistics - Inferential Statistics: Confidence Intervals,18
1754098,4451004,73,Student's T Distribution,1 question,quiz,7,Statistics - Inferential Statistics: Confidence Intervals,18
1754098,10764486,108,Confidence Intervals; Population Variance Unknown; T-score,04:36,lecture,8,Statistics - Inferential Statistics: Confidence Intervals,18
1754098,10764488,109,Confidence Intervals; Population Variance Unknown; T-score; Exercise,00:03,lecture,9,Statistics - Inferential Statistics: Confidence Intervals,18
1754098,10764494,110,Margin of Error,04:52,lecture,10,Statistics - Inferential Statistics: Confidence Intervals,18
1754098,4451010,74,Margin of Error,1 question,quiz,11,Statistics - Inferential Statistics: Confidence Intervals,18
1754098,10764502,111,Confidence intervals. Two means. Dependent samples,06:04,lecture,12,Statistics - Inferential Statistics: Confidence Intervals,18
1754098,10764506,112,Confidence intervals. Two means. Dependent samples Exercise,00:03,lecture,13,Statistics - Inferential Statistics: Confidence Intervals,18
1754098,10764510,113,Confidence intervals. Two means. Independent Samples (Part 1),04:31,lecture,14,Statistics - Inferential Statistics: Confidence Intervals,18
1754098,10764512,114,Confidence intervals. Two means. Independent Samples (Part 1). Exercise,00:03,lecture,15,Statistics - Inferential Statistics: Confidence Intervals,18
1754098,10764516,115,Confidence intervals. Two means. Independent Samples (Part 2),03:57,lecture,16,Statistics - Inferential Statistics: Confidence Intervals,18
1754098,10764518,116,Confidence intervals. Two means. Independent Samples (Part 2). Exercise,00:03,lecture,17,Statistics - Inferential Statistics: Confidence Intervals,18
1754098,10764522,117,Confidence intervals. Two means. Independent Samples (Part 3),01:27,lecture,18,Statistics - Inferential Statistics: Confidence Intervals,18
1754098,10764530,118,Practical Example: Inferential Statistics,10:06,lecture,1,Statistics - Practical Example: Inferential Statistics,19
1754098,10764532,119,Practical Example: Inferential Statistics Exercise,00:03,lecture,2,Statistics - Practical Example: Inferential Statistics,19
1754098,10764538,120,Null vs Alternative Hypothesis,05:52,lecture,1,Statistics - Hypothesis Testing,20
1754098,10786160,121,Further Reading on Null and Alternative Hypothesis,01:16,lecture,2,Statistics - Hypothesis Testing,20
1754098,4451018,75,Null vs Alternative Hypothesis,2 questions,quiz,3,Statistics - Hypothesis Testing,20
1754098,10764544,122,Rejection Region and Significance Level,07:05,lecture,4,Statistics - Hypothesis Testing,20
1754098,4451020,76,Rejection Region and Significance Level,2 questions,quiz,5,Statistics - Hypothesis Testing,20
1754098,10764546,123,Type I Error and Type II Error,04:14,lecture,6,Statistics - Hypothesis Testing,20
1754098,4451022,77,Type I Error and Type II Error,4 questions,quiz,7,Statistics - Hypothesis Testing,20
1754098,10764550,124,Test for the Mean. Population Variance Known,06:34,lecture,8,Statistics - Hypothesis Testing,20
1754098,10764556,125,Test for the Mean. Population Variance Known Exercise,00:03,lecture,9,Statistics - Hypothesis Testing,20
1754098,10764560,126,p-value,04:13,lecture,10,Statistics - Hypothesis Testing,20
1754098,4451024,78,p-value,4 questions,quiz,11,Statistics - Hypothesis Testing,20
1754098,10764568,127,Test for the Mean. Population Variance Unknown,04:48,lecture,12,Statistics - Hypothesis Testing,20
1754098,10764574,128,Test for the Mean. Population Variance Unknown Exercise,00:03,lecture,13,Statistics - Hypothesis Testing,20
1754098,10764578,129,Test for the Mean. Dependent Samples,05:18,lecture,14,Statistics - Hypothesis Testing,20
1754098,10764582,130,Test for the Mean. Dependent Samples Exercise,00:03,lecture,15,Statistics - Hypothesis Testing,20
1754098,10764584,131,Test for the mean. Independent Samples (Part 1),04:22,lecture,16,Statistics - Hypothesis Testing,20
1754098,12698175,132,Test for the mean. Independent Samples (Part 1). Exercise,00:03,lecture,17,Statistics - Hypothesis Testing,20
1754098,10764592,133,Test for the mean. Independent Samples (Part 2),04:26,lecture,18,Statistics - Hypothesis Testing,20
1754098,4545316,79,Test for the mean. Independent Samples (Part 2),1 question,quiz,19,Statistics - Hypothesis Testing,20
1754098,10764586,134,Test for the mean. Independent Samples (Part 2). Exercise,00:03,lecture,20,Statistics - Hypothesis Testing,20
1754098,10764600,135,Practical Example: Hypothesis Testing,07:16,lecture,1,Statistics - Practical Example: Hypothesis Testing,21
1754098,10764602,136,Practical Example: Hypothesis Testing Exercise,00:03,lecture,2,Statistics - Practical Example: Hypothesis Testing,21
1754098,10772510,137,Introduction to Programming,05:04,lecture,1,Part 4: Introduction to Python,22
1754098,4451546,80,Introduction to Programming,2 questions,quiz,2,Part 4: Introduction to Python,22
1754098,10772524,138,Why Python?,05:11,lecture,3,Part 4: Introduction to Python,22
1754098,4451548,81,Why Python?,2 questions,quiz,4,Part 4: Introduction to Python,22
1754098,10772526,139,Why Jupyter?,03:29,lecture,5,Part 4: Introduction to Python,22
1754098,4451550,82,Why Jupyter?,2 questions,quiz,6,Part 4: Introduction to Python,22
1754098,10772552,140,Installing Python and Jupyter,06:49,lecture,7,Part 4: Introduction to Python,22
1754098,10772582,141,Understanding Jupyter's Interface - the Notebook Dashboard,03:15,lecture,8,Part 4: Introduction to Python,22
1754098,10772590,142,Prerequisites for Coding in the Jupyter Notebooks,06:15,lecture,9,Part 4: Introduction to Python,22
1754098,4451560,83,Jupyter's Interface,3 questions,quiz,10,Part 4: Introduction to Python,22
1754098,10772630,143,Variables,03:37,lecture,1,Python - Variables and Data Types,23
1754098,4451562,84,Variables,1 question,quiz,2,Python - Variables and Data Types,23
1754098,10772634,144,Numbers and Boolean Values in Python,03:05,lecture,3,Python - Variables and Data Types,23
1754098,4451564,85,Numbers and Boolean Values in Python,1 question,quiz,4,Python - Variables and Data Types,23
1754098,10772636,145,Python Strings,05:40,lecture,5,Python - Variables and Data Types,23
1754098,4451566,86,Python Strings,3 questions,quiz,6,Python - Variables and Data Types,23
1754098,10772640,146,Using Arithmetic Operators in Python,03:23,lecture,1,Python - Basic Python Syntax,24
1754098,4451568,87,Using Arithmetic Operators in Python,1 question,quiz,2,Python - Basic Python Syntax,24
1754098,10772644,147,The Double Equality Sign,01:33,lecture,3,Python - Basic Python Syntax,24
1754098,4451570,88,The Double Equality Sign,1 question,quiz,4,Python - Basic Python Syntax,24
1754098,10772656,148,How to Reassign Values,01:08,lecture,5,Python - Basic Python Syntax,24
1754098,4451572,89,How to Reassign Values,1 question,quiz,6,Python - Basic Python Syntax,24
1754098,10772658,149,Add Comments,01:34,lecture,7,Python - Basic Python Syntax,24
1754098,4451574,90,Add Comments,1 question,quiz,8,Python - Basic Python Syntax,24
1754098,10772662,150,Understanding Line Continuation,00:49,lecture,9,Python - Basic Python Syntax,24
1754098,10772664,151,Indexing Elements,01:18,lecture,10,Python - Basic Python Syntax,24
1754098,4451576,91,Indexing Elements,1 question,quiz,11,Python - Basic Python Syntax,24
1754098,10772680,152,Structuring with Indentation,01:44,lecture,12,Python - Basic Python Syntax,24
1754098,4451580,92,Structuring with Indentation,1 question,quiz,13,Python - Basic Python Syntax,24
1754098,10772684,153,Comparison Operators,02:10,lecture,1,Python - Other Python Operators,25
1754098,4451582,93,Comparison Operators,2 questions,quiz,2,Python - Other Python Operators,25
1754098,10772688,154,Logical and Identity Operators,05:35,lecture,3,Python - Other Python Operators,25
1754098,4451584,94,Logical and Identity Operators,2 questions,quiz,4,Python - Other Python Operators,25
1754098,10772698,155,The IF Statement,03:01,lecture,1,Python - Conditional Statements,26
1754098,4451586,95,The IF Statement,1 question,quiz,2,Python - Conditional Statements,26
1754098,10772702,156,The ELSE Statement,02:45,lecture,3,Python - Conditional Statements,26
1754098,10772704,157,The ELIF Statement,05:34,lecture,4,Python - Conditional Statements,26
1754098,10772706,158,A Note on Boolean Values,02:13,lecture,5,Python - Conditional Statements,26
1754098,4451590,96,A Note on Boolean Values,1 question,quiz,6,Python - Conditional Statements,26
1754098,10772718,159,Defining a Function in Python,02:02,lecture,1,Python - Python Functions,27
1754098,10772726,160,How to Create a Function with a Parameter,03:49,lecture,2,Python - Python Functions,27
1754098,10772736,161,Defining a Function in Python - Part II,02:36,lecture,3,Python - Python Functions,27
1754098,10772744,162,How to Use a Function within a Function,01:49,lecture,4,Python - Python Functions,27
1754098,10772748,163,Conditional Statements and Functions,03:06,lecture,5,Python - Python Functions,27
1754098,10772750,164,Functions Containing a Few Arguments,01:17,lecture,6,Python - Python Functions,27
1754098,10772752,165,Built-in Functions in Python,03:56,lecture,7,Python - Python Functions,27
1754098,4451596,97,Python Functions,2 questions,quiz,8,Python - Python Functions,27
1754098,10772766,166,Lists,08:18,lecture,1,Python - Sequences,28
1754098,4451600,98,Lists,1 question,quiz,2,Python - Sequences,28
1754098,10772776,167,Using Methods,06:54,lecture,3,Python - Sequences,28
1754098,4451606,99,Using Methods,1 question,quiz,4,Python - Sequences,28
1754098,10772782,168,List Slicing,04:31,lecture,5,Python - Sequences,28
1754098,10772786,169,Tuples,06:40,lecture,6,Python - Sequences,28
1754098,10772790,170,Dictionaries,08:27,lecture,7,Python - Sequences,28
1754098,4451768,100,Dictionaries,1 question,quiz,8,Python - Sequences,28
1754098,10773856,171,For Loops,05:40,lecture,1,Python - Iterations,29
1754098,4451648,101,For Loops,1 question,quiz,2,Python - Iterations,29
1754098,10773864,172,While Loops and Incrementing,05:10,lecture,3,Python - Iterations,29
1754098,10773870,173,Lists with the range() Function,06:22,lecture,4,Python - Iterations,29
1754098,4451650,102,Lists with the range() Function,1 question,quiz,5,Python - Iterations,29
1754098,10773872,174,Conditional Statements and Loops,06:30,lecture,6,Python - Iterations,29
1754098,10773874,175,"Conditional Statements, Functions, and Loops",02:27,lecture,7,Python - Iterations,29
1754098,10773916,176,How to Iterate over Dictionaries,06:21,lecture,8,Python - Iterations,29
